ticker,sector,weighted_score
ASSET00018,Healthcare,13.538924091923574
ASSET00018,Industrial,1.0854671539212537
ASSET00019,Finance,34.51430633588355
ASSET00019,Industrial,21.362702295826754
ASSET00019,Tech,5.854124815392371
ASSET00020,Energy,4.313944243593956
ASSET00020,Industrial,38.692364271088046
ASSET00020,Tech,22.5666407893858
ASSET00021,Consumer,21.658190750997836
ASSET00021,Finance,12.629407387391476
ASSET00021,Healthcare,5.173882560244976
ASSET00021,Tech,30.402461215198826
ASSET00022,Energy,5.443806776883336
ASSET00022,Healthcare,15.426875697112383
ASSET00022,Industrial,10.016513901844046
ASSET00022,Tech,6.594112353024651
ASSET00022,Utilities,24.849347681774105
ASSET00023,Consumer,23.674101023961594
ASSET00023,Energy,8.444006356882443
ASSET00023,Industrial,22.32136211759304
ASSET00023,Tech,5.707541924138089
ASSET00024,Consumer,3.314084310283584
ASSET00024,Finance,11.23535173723405
ASSET00024,Healthcare,15.061021477078246
ASSET00024,Industrial,12.150710955121927
ASSET00024,Tech,11.540972433827971
ASSET00024,Utilities,10.85915783605445
ASSET00025,Consumer,9.957867300726884
ASSET00025,Energy,1.6453959124436224
ASSET00025,Healthcare,15.445857472713056
ASSET00025,Tech,19.879036113488663
ASSET00025,Utilities,20.428915218007536
ASSET00026,Energy,1.7202639690738162
ASSET00026,Finance,12.635367926251734
ASSET00026,Industrial,21.87673233714384
ASSET00026,Tech,24.876135802958235
ASSET00027,Energy,16.913681727670273
ASSET00027,Industrial,19.653175983511623
ASSET00027,Tech,24.128761481295363
ASSET00027,Utilities,5.4147361578623565
ASSET00028,Consumer,22.533449524661926
ASSET00028,Healthcare,3.3897505350000117
ASSET00028,Industrial,13.865285587966989
ASSET00028,Tech,24.042356283978762
ASSET00028,Utilities,5.005135045823244
ASSET00029,Industrial,24.49702226767442
ASSET00029,Tech,32.76465612541062
ASSET00030,Industrial,17.673825889163915
ASSET00030,Utilities,44.188626631161526
ASSET00031,Energy,4.623663779283377
ASSET00031,Finance,29.026025868982572
ASSET00031,Industrial,8.091471400119525
ASSET00031,Utilities,22.461156761626928
ASSET00032,Consumer,29.239636963732604
ASSET00032,Energy,12.41378083806752
ASSET00032,Finance,6.309764543087863
ASSET00032,Healthcare,9.924339521459121
ASSET00032,Utilities,8.812611493316764
ASSET00033,Consumer,25.085647264770763
ASSET00033,Finance,6.665139989850683
ASSET00033,Healthcare,15.213889503216677
ASSET00033,Tech,6.462904554278155
ASSET00033,Utilities,8.732744708485244
ASSET00034,Consumer,9.918190300526293
ASSET00034,Finance,18.07450240014123
ASSET00034,Healthcare,24.361763940958753
ASSET00034,Utilities,9.427075027880617
ASSET00035,Consumer,12.177557648564182
ASSET00035,Energy,31.320077471104966
ASSET00035,Finance,27.279744694985638
ASSET00036,Consumer,19.82233670069688
ASSET00036,Industrial,34.62930247635189
ASSET00036,Tech,9.52078588936899
ASSET00037,Consumer,13.683142487676287
ASSET00037,Industrial,7.583795879995813
ASSET00037,Tech,41.349817508405344
ASSET00038,Energy,29.238494391675342
ASSET00038,Healthcare,8.743820174880069
ASSET00038,Industrial,2.8306213808061593
ASSET00038,Utilities,29.424472823648582
ASSET00039,Consumer,8.236054201814413
ASSET00039,Healthcare,37.67794447737663
ASSET00039,Utilities,21.00978871221847
ASSET00040,Energy,24.41953086293412
ASSET00040,Finance,15.31356534717645
ASSET00040,Healthcare,14.300248621931305
ASSET00040,Industrial,3.9027473224589873
ASSET00040,Utilities,7.1932900150296435
ASSET00041,Consumer,6.094186386873733
ASSET00041,Energy,38.23269663709373
ASSET00041,Healthcare,16.458791767160665
ASSET00041,Tech,8.94187804132507
ASSET00042,Energy,4.376188146056846
ASSET00042,Healthcare,39.84956526844893
ASSET00042,Tech,11.015084156337405
ASSET00043,Consumer,0.9152834355423021
ASSET00043,Healthcare,22.035659669062312
ASSET00043,Industrial,5.904278468501557
ASSET00043,Tech,13.108553114012262
ASSET00043,Utilities,22.86622637243402
ASSET00044,Consumer,6.215323070456365
ASSET00044,Energy,4.162980488971719
ASSET00044,Healthcare,21.495373413564117
ASSET00044,Utilities,30.826298488581337
ASSET00045,Consumer,39.323519471110515
ASSET00045,Healthcare,14.067026392535183
ASSET00045,Utilities,9.930460943274394
ASSET00046,Consumer,33.875870839696724
ASSET00046,Tech,27.223051954305205
ASSET00047,Consumer,8.998956848393815
ASSET00047,Finance,30.65385281609734
ASSET00047,Healthcare,12.607994063812578
ASSET00047,Industrial,23.87673811310841
ASSET00048,Consumer,23.655239762624724
ASSET00048,Energy,24.481874154610427
ASSET00048,Healthcare,23.174038092622073
ASSET00049,Consumer,29.103692825768665
ASSET00049,Finance,15.633859006950619
ASSET00049,Industrial,18.655752870786998
ASSET00049,Utilities,6.73941680936919
ASSET00050,Consumer,15.464130625215176
ASSET00050,Finance,10.428267714711705
ASSET00050,Healthcare,20.974114744961927
ASSET00050,Industrial,20.858688288080824
ASSET00051,Tech,58.068629455486445
ASSET00052,Consumer,13.631971086772221
ASSET00052,Finance,7.073127974566362
ASSET00052,Healthcare,3.2425212893350714
ASSET00052,Industrial,7.26515716893755
ASSET00052,Utilities,36.03618431982506
ASSET00053,Finance,10.650783475174553
ASSET00053,Healthcare,16.523127431716112
ASSET00053,Industrial,7.440039390718353
ASSET00053,Tech,14.907302981315429
ASSET00053,Utilities,13.400155084739966
ASSET00054,Consumer,21.580317593074696
ASSET00054,Energy,16.847340121188946
ASSET00054,Utilities,20.173156720937317
ASSET00055,Consumer,3.077895879659718
ASSET00055,Energy,12.174601393831779
ASSET00055,Industrial,18.06772384037257
ASSET00055,Tech,37.004111003071195
ASSET00056,Finance,33.720905936348714
ASSET00056,Industrial,9.109317228545425
ASSET00056,Tech,12.106499228068794
ASSET00056,Utilities,11.341844590286257
ASSET00057,Consumer,48.53966666181533
ASSET00057,Energy,6.022784335049172
ASSET00057,Industrial,11.494053144328651
ASSET00058,Finance,41.19185071314452
ASSET00058,Tech,20.74195104785354
ASSET00059,Finance,39.399681871501016
ASSET00059,Tech,5.832059177334684
ASSET00059,Utilities,27.705942788405423
ASSET00060,Consumer,7.6131496041630555
ASSET00060,Industrial,25.806855263463717
ASSET00060,Tech,28.18891865501309
ASSET00060,Utilities,6.096132135914656
ASSET00061,Energy,8.076695683460477
ASSET00061,Finance,6.676378927622941
ASSET00061,Industrial,6.326290639527876
ASSET00061,Tech,44.07147271775366
ASSET00061,Utilities,2.284921191848147
ASSET00062,Consumer,18.988258732206358
ASSET00062,Energy,8.162675149245839
ASSET00062,Finance,13.331820051354986
ASSET00062,Healthcare,13.028191421764365
ASSET00062,Utilities,6.942686970527398
ASSET00063,Finance,18.2772279588668
ASSET00063,Industrial,22.86402284055491
ASSET00063,Utilities,25.266645234588605
ASSET00064,Finance,15.310705167848205
ASSET00064,Industrial,18.496939306015804
ASSET00064,Tech,35.733380270423794
ASSET00065,Consumer,12.030632230846209
ASSET00065,Finance,15.512036359865254
ASSET00065,Industrial,19.115166410135394
ASSET00065,Tech,4.284123340718583
ASSET00065,Utilities,9.879249792473965
ASSET00066,Consumer,61.81193976306912
ASSET00066,Tech,2.5929693697249876
ASSET00067,Energy,3.6373073574499166
ASSET00067,Industrial,29.501230832935235
ASSET00067,Tech,22.606038597235397
ASSET00067,Utilities,10.627764810512598
ASSET00068,Tech,22.11775385673024
ASSET00068,Utilities,37.938688842225936
ASSET00069,Finance,5.320849940359377
ASSET00069,Healthcare,14.219814247842686
ASSET00069,Industrial,22.4666001126227
ASSET00069,Tech,14.196621966598311
ASSET00070,Consumer,4.033812919487727
ASSET00070,Finance,34.21450668665163
ASSET00070,Industrial,12.615476102438006
ASSET00070,Utilities,12.518296626331413
ASSET00071,Finance,28.66006619703737
ASSET00071,Utilities,39.91039453768149
ASSET00072,Consumer,15.771730484903372
ASSET00072,Energy,20.068469102467994
ASSET00072,Finance,15.41129784207638
ASSET00072,Industrial,11.429639100257813
ASSET00073,Finance,65.76021646044444
ASSET00074,Energy,56.45881594794472
ASSET00074,Finance,4.878722382629216
ASSET00074,Utilities,11.93952655425006
ASSET00075,Consumer,26.937446989456713
ASSET00075,Tech,37.89752586410482
ASSET00076,Energy,4.246947832011369
ASSET00076,Healthcare,7.598159214690725
ASSET00076,Industrial,23.875470342402103
ASSET00076,Tech,22.6008471036504
ASSET00076,Utilities,6.479080358685431
ASSET00077,Consumer,29.838033211712546
ASSET00077,Tech,17.14477418487796
ASSET00077,Utilities,17.70833967247231
ASSET00078,Consumer,5.202488415014631
ASSET00078,Energy,23.101881964130847
ASSET00078,Industrial,10.666595428992641
ASSET00078,Utilities,23.651416440620128
ASSET00079,Healthcare,41.60745247084554
ASSET00079,Utilities,26.197169486165897
ASSET00080,Consumer,5.218319452534968
ASSET00080,Finance,7.334449966509781
ASSET00080,Industrial,46.92986465151982
ASSET00081,Energy,5.130605037665434
ASSET00081,Finance,7.952357369939144
ASSET00081,Industrial,12.275503249498536
ASSET00081,Tech,5.082342082261033
ASSET00081,Utilities,22.74573953585098
ASSET00082,Consumer,15.277197406834695
ASSET00082,Finance,15.91122228610311
ASSET00082,Tech,16.649277485579105
ASSET00082,Utilities,16.012558858193863
ASSET00083,Healthcare,41.234483131899175
ASSET00083,Tech,26.706515531835283
ASSET00084,Healthcare,20.366308228733924
ASSET00084,Industrial,18.1413313604525
ASSET00084,Utilities,22.220681014014485
ASSET00085,Consumer,18.293573511266928
ASSET00085,Energy,8.890681876647674
ASSET00085,Healthcare,16.11604834457321
ASSET00085,Industrial,13.195917161128342
ASSET00085,Utilities,5.735185163818021
ASSET00086,Finance,28.293477797514704
ASSET00086,Healthcare,12.089442428673076
ASSET00086,Tech,9.392007393804683
ASSET00086,Utilities,11.369514374938174
ASSET00087,Energy,11.449034466652684
ASSET00087,Industrial,23.820876647727076
ASSET00087,Tech,25.665793659741976
ASSET00088,Consumer,26.05745239969971
ASSET00088,Healthcare,3.263509412914661
ASSET00088,Industrial,2.734743190389327
ASSET00088,Tech,34.815842071641924
ASSET00089,Energy,23.162263848652973
ASSET00089,Finance,8.830106232051854
ASSET00089,Healthcare,9.45761985142248
ASSET00089,Utilities,24.712623733726232
ASSET00090,Consumer,15.084271260011448
ASSET00090,Energy,10.48310409130794
ASSET00090,Healthcare,8.064634376110831
ASSET00090,Industrial,25.267029300939996
ASSET00090,Utilities,6.906636342250384
ASSET00091,Finance,57.365801365637495
ASSET00092,Consumer,19.64453498492465
ASSET00092,Energy,9.977393414327354
ASSET00092,Finance,2.8697786177814364
ASSET00092,Industrial,1.0228873466612285
ASSET00092,Tech,25.818657301089655
ASSET00092,Utilities,6.14464152663931
ASSET00093,Consumer,36.07834732725125
ASSET00093,Energy,10.838629988921847
ASSET00093,Healthcare,13.546655176961504
ASSET00093,Industrial,8.395447763758678
ASSET00094,Consumer,14.844714163538521
ASSET00094,Healthcare,50.999009673708734
ASSET00095,Energy,19.84929647156673
ASSET00095,Healthcare,11.348443548596341
ASSET00095,Industrial,21.083934728815766
ASSET00095,Tech,14.703207026037344
ASSET00096,Finance,17.04358087038883
ASSET00096,Healthcare,10.819737027988717
ASSET00096,Industrial,37.34861886462244
ASSET00096,Utilities,2.4790639921760502
ASSET00097,Consumer,67.84732117018719
ASSET00098,Finance,60.92413811838757
ASSET00099,Consumer,20.01567862361381
ASSET00099,Industrial,17.505908028449767
ASSET00099,Utilities,27.201284789089627
ASSET00100,Energy,35.48792085919871
ASSET00100,Finance,13.74924240806415
ASSET00100,Industrial,13.417621684683361
ASSET00101,Consumer,12.92989302803157
ASSET00101,Energy,3.542986773219558
ASSET00101,Finance,31.896256771082285
ASSET00101,Industrial,8.183007880592875
ASSET00101,Tech,9.605050481107908
ASSET00102,Consumer,14.107507940628006
ASSET00102,Industrial,24.376828894222808
ASSET00102,Tech,20.839542793135035
ASSET00102,Utilities,1.2623674505661158
ASSET00103,Consumer,11.856157579791413
ASSET00103,Industrial,33.530821600022776
ASSET00103,Tech,21.411577461315453
ASSET00104,Consumer,25.62272584318769
ASSET00104,Finance,24.10482005829672
ASSET00104,Industrial,13.740102389756082
ASSET00105,Consumer,4.311987613593795
ASSET00105,Energy,13.98610900944349
ASSET00105,Finance,47.39055111114129
ASSET00105,Healthcare,2.003755761692343
ASSET00106,Finance,26.854733908390163
ASSET00106,Industrial,8.001239625496126
ASSET00106,Utilities,21.73465320450899
ASSET00107,Tech,35.384513988830555
ASSET00107,Utilities,22.80373482633541
ASSET00108,Consumer,6.8230041228770935
ASSET00108,Energy,21.93140828193657
ASSET00108,Finance,6.320520681735163
ASSET00108,Healthcare,0.9909760013006341
ASSET00108,Industrial,7.888512375026667
ASSET00108,Tech,9.736557161633701
ASSET00108,Utilities,8.417503327443647
ASSET00109,Energy,1.6199617470298446
ASSET00109,Finance,28.367297817903115
ASSET00109,Healthcare,5.921997687995365
ASSET00109,Tech,25.644450250128894
ASSET00109,Utilities,3.1986932745018595
ASSET00110,Consumer,33.15652535654012
ASSET00110,Energy,13.88379382243353
ASSET00110,Industrial,17.441196293299072
ASSET00111,Energy,16.479095121586973
ASSET00111,Healthcare,30.281393628072102
ASSET00111,Industrial,3.58446335462463
ASSET00111,Tech,4.569195117378961
ASSET00111,Utilities,9.282976470874575
ASSET00112,Finance,65.91828870102728
ASSET00113,Consumer,21.914619830292427
ASSET00113,Energy,7.336563660145105
ASSET00113,Finance,17.238604957445393
ASSET00113,Healthcare,3.33976489902441
ASSET00113,Industrial,11.356291905094608
ASSET00114,Finance,27.977587658420703
ASSET00114,Tech,17.13103948079062
ASSET00114,Utilities,20.313622722715436
ASSET00115,Consumer,10.240602574127113
ASSET00115,Energy,26.654294760794837
ASSET00115,Finance,10.538207350010545
ASSET00115,Tech,13.15376256181555
ASSET00116,Energy,31.91941520590922
ASSET00116,Finance,6.119066914368752
ASSET00116,Healthcare,24.00018604695125
ASSET00117,Industrial,57.42390590645934
ASSET00118,Consumer,8.259467734582962
ASSET00118,Energy,33.71047710326041
ASSET00118,Utilities,17.74894628741813
ASSET00119,Consumer,17.165017447617156
ASSET00119,Energy,14.969839963358949
ASSET00119,Finance,10.925410765454583
ASSET00119,Industrial,15.605212687917794
ASSET00119,Tech,1.781585530262239
ASSET00119,Utilities,1.1843861445210502
ASSET00120,Energy,9.759910295644595
ASSET00120,Healthcare,18.217987059620185
ASSET00120,Industrial,9.408435642431101
ASSET00120,Utilities,24.587359883738475
ASSET00121,Consumer,9.99650157843334
ASSET00121,Energy,2.931047818557614
ASSET00121,Finance,8.864404521908247
ASSET00121,Healthcare,19.519378396178727
ASSET00121,Industrial,4.461498906799412
ASSET00121,Tech,20.947649852378863
ASSET00122,Consumer,5.09647572779761
ASSET00122,Energy,10.45745509121138
ASSET00122,Finance,34.126583796627415
ASSET00122,Healthcare,5.611277616304145
ASSET00122,Tech,7.774377329543296
ASSET00124,Consumer,12.447780565498078
ASSET00124,Energy,31.13207236574643
ASSET00124,Industrial,22.18340730966054
ASSET00124,Tech,5.542119203100759
ASSET00125,Finance,3.9381155792012215
ASSET00125,Healthcare,17.42751532847078
ASSET00125,Industrial,33.755466234744816
ASSET00125,Utilities,10.62022269612937
ASSET00126,Healthcare,58.95627844553934
ASSET00127,Energy,9.666100988476998
ASSET00127,Finance,12.356282530527011
ASSET00127,Tech,1.323928614496709
ASSET00127,Utilities,39.94455505542961
ASSET00128,Consumer,7.340526744841596
ASSET00128,Energy,5.380556435034198
ASSET00128,Tech,32.831400066566665
ASSET00128,Utilities,18.483634228858087
ASSET00129,Consumer,16.5093456295766
ASSET00129,Energy,12.840404598615603
ASSET00129,Finance,8.878629754217343
ASSET00129,Healthcare,9.464248763900162
ASSET00129,Industrial,14.292235887804841
ASSET00129,Tech,3.3446486550142205
ASSET00130,Energy,70.47768753876008
ASSET00131,Energy,22.89927265947072
ASSET00131,Healthcare,8.278142250703933
ASSET00131,Industrial,6.791850150621104
ASSET00131,Utilities,26.30349394423837
ASSET00132,Finance,17.859256968726072
ASSET00132,Tech,5.50445205865147
ASSET00132,Utilities,41.0317066682568
ASSET00133,Finance,12.564150402150215
ASSET00133,Healthcare,6.284450658196163
ASSET00133,Utilities,45.233783131678905
ASSET00134,Finance,41.547410034412124
ASSET00134,Healthcare,21.536960554570552
ASSET00135,Industrial,24.744378453524245
ASSET00135,Utilities,36.79008316198266
ASSET00136,Consumer,11.213144688388674
ASSET00136,Industrial,52.462611291322766
ASSET00136,Utilities,3.789048308299092
ASSET00137,Consumer,10.63731427938404
ASSET00137,Finance,27.126421517829396
ASSET00137,Healthcare,18.723411699061348
ASSET00137,Tech,5.390462857769509
ASSET00138,Consumer,15.05929912276116
ASSET00138,Energy,25.643836312075848
ASSET00138,Healthcare,14.7761483435619
ASSET00138,Utilities,5.647644312789189
ASSET00139,Consumer,14.629580211651403
ASSET00139,Energy,19.314443760905576
ASSET00139,Finance,18.6191331023803
ASSET00139,Industrial,14.574049694548204
ASSET00140,Finance,34.499220074452595
ASSET00140,Tech,25.433118407749802
ASSET00140,Utilities,5.631818692988802
ASSET00141,Industrial,70.66257307128697
ASSET00142,Consumer,13.581783406451262
ASSET00142,Energy,17.824446764857726
ASSET00142,Healthcare,12.493738211674605
ASSET00142,Industrial,19.417097576005023
ASSET00142,Tech,3.512586707163233
ASSET00143,Consumer,12.48669360454649
ASSET00143,Energy,28.73194430171019
ASSET00143,Healthcare,11.696048661909936
ASSET00143,Utilities,12.389927996682635
ASSET00144,Consumer,10.08798087873639
ASSET00144,Finance,34.759293630282585
ASSET00144,Healthcare,1.2142576477502456
ASSET00144,Utilities,18.841363790562166
ASSET00145,Finance,36.33617975013209
ASSET00145,Industrial,4.761077963607161
ASSET00145,Utilities,22.208305477757563
ASSET00146,Energy,11.226979217644393
ASSET00146,Finance,13.88562498198663
ASSET00146,Healthcare,6.336492575595797
ASSET00146,Industrial,27.634602027502396
ASSET00146,Utilities,3.898924676351011
ASSET00147,Healthcare,37.02651230767247
ASSET00147,Utilities,23.999810195143173
ASSET00148,Energy,14.413079292738898
ASSET00148,Finance,9.515087752183517
ASSET00148,Healthcare,19.475721428844736
ASSET00148,Industrial,14.612742668769593
ASSET00148,Tech,7.942744354944337
ASSET00149,Consumer,30.292580975776904
ASSET00149,Industrial,36.62843462838442
ASSET00150,Energy,21.19627156515798
ASSET00150,Finance,27.027523249437362
ASSET00150,Healthcare,14.643276785033937
ASSET00151,Energy,8.812758306083913
ASSET00151,Finance,26.46741820704811
ASSET00151,Industrial,9.903876581346259
ASSET00151,Tech,20.281890605974326
ASSET00153,Energy,32.1558866176421
ASSET00153,Finance,19.90578055495432
ASSET00153,Industrial,7.8844032627876555
ASSET00153,Tech,4.78477882593359
ASSET00154,Consumer,12.504846640918627
ASSET00154,Healthcare,3.797251474407881
ASSET00154,Tech,15.39565352342755
ASSET00154,Utilities,35.3725600463759
ASSET00155,Consumer,29.188762831770504
ASSET00155,Healthcare,26.640125988814674
ASSET00155,Industrial,11.995653199044407
ASSET00156,Finance,18.959085891561024
ASSET00156,Healthcare,6.8309830250796155
ASSET00156,Tech,9.659343437692279
ASSET00156,Utilities,28.505394346613524
ASSET00157,Energy,22.715334355575116
ASSET00157,Finance,9.52161977922775
ASSET00157,Tech,2.4890911881374738
ASSET00157,Utilities,27.66030257756004
ASSET00158,Energy,19.495040486965365
ASSET00158,Industrial,43.36323120123528
ASSET00159,Consumer,18.173557830059675
ASSET00159,Finance,11.916576151060776
ASSET00159,Utilities,32.177474067469525
ASSET00160,Finance,20.350127117308354
ASSET00160,Industrial,17.58918017833307
ASSET00160,Utilities,27.2844837166679
ASSET00161,Consumer,20.402947381201937
ASSET00161,Healthcare,52.78147346440079
ASSET00162,Consumer,19.872160055056916
ASSET00162,Finance,16.343729719774817
ASSET00162,Healthcare,11.505636262339408
ASSET00162,Industrial,11.319088252857716
ASSET00162,Tech,5.72344194876092
ASSET00163,Consumer,6.882951733439398
ASSET00163,Energy,2.9628465180376753
ASSET00163,Healthcare,23.898414085223678
ASSET00163,Industrial,10.560472674431526
ASSET00163,Tech,1.115493849873603
ASSET00163,Utilities,20.51065355640781
ASSET00164,Energy,15.218343624159834
ASSET00164,Healthcare,13.401174184846171
ASSET00164,Tech,8.495262140861032
ASSET00164,Utilities,26.902241311835326
ASSET00165,Consumer,7.841738927912489
ASSET00165,Healthcare,32.249113889794074
ASSET00165,Utilities,23.596691997874473
ASSET00166,Energy,4.589417258362064
ASSET00166,Finance,55.431339316058505
ASSET00167,Healthcare,32.50499578702963
ASSET00167,Industrial,29.339343581898785
ASSET00168,Finance,2.312768380379855
ASSET00168,Tech,10.86183381309876
ASSET00168,Utilities,50.06972147721702
ASSET00169,Consumer,31.605695677813728
ASSET00169,Finance,18.817764562247127
ASSET00169,Healthcare,18.809883027900298
ASSET00170,Consumer,20.701880762727598
ASSET00170,Energy,16.40882626925049
ASSET00170,Healthcare,23.83092841821202
ASSET00171,Finance,8.172369571489808
ASSET00171,Healthcare,35.45541910756785
ASSET00171,Industrial,10.874382068909766
ASSET00172,Consumer,4.325370409691378
ASSET00172,Finance,21.63071211413638
ASSET00172,Tech,28.61055237596225
ASSET00173,Consumer,62.62087749397749
ASSET00174,Healthcare,56.53405878813579
ASSET00174,Industrial,17.174891519056597
ASSET00176,Consumer,15.318636302168596
ASSET00176,Energy,12.825848536872302
ASSET00176,Tech,37.5763134283162
ASSET00177,Consumer,10.118891233061005
ASSET00177,Finance,15.000838953607303
ASSET00177,Tech,23.178765092863955
ASSET00177,Utilities,14.88141673277127
ASSET00178,Energy,6.970602884231736
ASSET00178,Industrial,11.445554011406841
ASSET00178,Tech,45.935552204280754
ASSET00179,Consumer,13.204429946221422
ASSET00179,Energy,10.293398615003516
ASSET00179,Healthcare,20.128438722529715
ASSET00179,Utilities,23.135327868665605
ASSET00180,Consumer,36.377011319982685
ASSET00180,Finance,29.478301538882995
ASSET00181,Consumer,13.221704909738804
ASSET00181,Healthcare,11.482901134648856
ASSET00181,Industrial,13.15375810718442
ASSET00181,Tech,16.06435640853689
ASSET00181,Utilities,7.140270242976452
ASSET00182,Finance,11.30510077125153
ASSET00182,Healthcare,18.417525749365968
ASSET00182,Tech,10.372823011141131
ASSET00182,Utilities,18.745575443420698
ASSET00183,Energy,34.59571561892377
ASSET00183,Finance,39.682012203539344
ASSET00184,Consumer,10.865516756728333
ASSET00184,Energy,19.862575366225293
ASSET00184,Industrial,7.570645171195945
ASSET00184,Tech,31.90253910622191
ASSET00185,Energy,2.91843079313712
ASSET00185,Finance,28.866743080743106
ASSET00185,Healthcare,18.711083650558308
ASSET00185,Industrial,10.640823966576379
ASSET00186,Energy,7.272327647557413
ASSET00186,Tech,37.80442771199942
ASSET00186,Utilities,20.553282233858617
ASSET00187,Consumer,38.19266041791039
ASSET00187,Industrial,12.727280575866866
ASSET00187,Utilities,11.779626697381977
ASSET00188,Consumer,15.162226056061222
ASSET00188,Energy,10.687232337327234
ASSET00188,Finance,14.739708468777703
ASSET00188,Healthcare,18.200048015971703
ASSET00188,Utilities,1.5892125801788273
ASSET00189,Consumer,16.093377948483575
ASSET00189,Energy,4.396064264536414
ASSET00189,Finance,3.9993612984602342
ASSET00189,Utilities,39.58103315055783
ASSET00190,Consumer,9.693961630567435
ASSET00190,Energy,8.706546821138643
ASSET00190,Finance,19.99849746359475
ASSET00190,Healthcare,0.4842125872037662
ASSET00190,Tech,22.71436741123284
ASSET00191,Energy,23.555217635653932
ASSET00191,Finance,9.437751292762504
ASSET00191,Healthcare,7.1940493909591865
ASSET00191,Industrial,17.85225385839722
ASSET00192,Industrial,61.464452379313464
ASSET00193,Energy,22.8335697148725
ASSET00193,Healthcare,1.182848077589711
ASSET00193,Industrial,8.888349920856252
ASSET00193,Utilities,31.079949200446748
ASSET00194,Industrial,38.02155280687445
ASSET00194,Utilities,22.93006226121163
ASSET00195,Consumer,13.858844792995338
ASSET00195,Energy,4.835951766116263
ASSET00195,Finance,13.035727197701071
ASSET00195,Healthcare,8.338875732683416
ASSET00195,Industrial,10.295730023691782
ASSET00195,Tech,9.704769785975891
ASSET00196,Consumer,52.37042890499093
ASSET00196,Industrial,12.898520725470787
ASSET00197,Consumer,2.3184234424275356
ASSET00197,Energy,11.8743225141586
ASSET00197,Finance,25.892571234695517
ASSET00197,Healthcare,11.57489000966155
ASSET00197,Industrial,7.525527278271508
ASSET00198,Consumer,5.550558586407005
ASSET00198,Finance,13.360528588097255
ASSET00198,Healthcare,15.388006759836102
ASSET00198,Industrial,13.366224001750528
ASSET00198,Utilities,18.57396540446504
ASSET00199,Consumer,21.8811527644281
ASSET00199,Finance,6.781658706641961
ASSET00199,Healthcare,9.730043910507455
ASSET00199,Tech,7.0483813784680835
ASSET00199,Utilities,25.305824134400858
ASSET00200,Industrial,52.65352071273392
ASSET00200,Tech,7.680789831487447
ASSET00201,Consumer,70.36429629145466
ASSET00202,Energy,70.92146846427201
ASSET00203,Energy,14.39736040256976
ASSET00203,Industrial,14.856912055095247
ASSET00203,Tech,33.54701539016637
ASSET00204,Finance,17.793568286327805
ASSET00204,Industrial,43.14062529498891
ASSET00205,Energy,15.522959151203533
ASSET00205,Healthcare,5.037789059500208
ASSET00205,Industrial,29.924540404687757
ASSET00205,Tech,13.798268879393552
ASSET00206,Energy,29.10746808006988
ASSET00206,Healthcare,4.050167155574616
